family,kappa,index,variant,tape,group,bin,observed_repeat,generated_repeat
U,0,1,direct,20261003,0,3,0.3123306948109059,0.32480724513523435
U,0,1,direct,20261003,0,4,0.31486420099656115,0.30923985062040715
U,0,1,direct,20261003,1,0,0.30737564322469985,0.3315677966101695
U,0,1,direct,20261003,1,1,0.2966818477553676,0.3072100313479624
U,0,1,direct,20261003,1,2,0.31898238747553814,0.32875457875457875
U,0,1,direct,20261003,1,3,0.3202592087312415,0.3490364025695932
U,0,1,direct,20261003,1,4,0.30789648307896483,0.30856553147574817
argn_original,1,20260920,raw,20261001,pooled,0,0.34249687970045123,0.016780675502351433
argn_original,1,20260920,raw,20261001,pooled,1,0.3282259844257385,0.015640273704789834
argn_original,1,20260920,raw,20261001,pooled,2,0.3236187583064363,0.016199978543074776
argn_original,1,20260920,raw,20261001,pooled,3,0.30169750629000924,0.017018594390167036
argn_original,1,20260920,raw,20261001,pooled,4,0.2925504727830309,0.017319674728059984
argn_original,1,20260920,raw,20261001,0,0,0.3198808426129513,0.017548019919373964
argn_original,1,20260920,raw,20261001,0,1,0.3141893067102654,0.014919941775836972
argn_original,1,20260920,raw,20261001,0,2,0.3211655796339154,0.016235718580877932
argn_original,1,20260920,raw,20261001,0,3,0.31694623202166194,0.016861219195849545
argn_original,1,20260920,raw,20261001,0,4,0.3152273528375044,0.017172430016466712
argn_original,1,20260920,raw,20261001,1,0,0.5511140235910879,0.009771986970684038
argn_original,1,20260920,raw,20261001,1,1,0.4623115577889447,0.02182952182952183
argn_original,1,20260920,raw,20261001,1,2,0.3472312703583062,0.015857284440039643
argn_original,1,20260920,raw,20261001,1,3,0.15579587698546807,0.018304431599229287
argn_original,1,20260920,raw,20261001,1,4,0.07325383304940375,0.018633540372670808
argn_original,1,20260920,raw,20261002,pooled,0,0.34249687970045123,0.01563151313047103
argn_original,1,20260920,raw,20261002,pooled,1,0.3282259844257385,0.014545454545454545
argn_original,1,20260920,raw,20261002,pooled,2,0.3236187583064363,0.014816382685998518
argn_original,1,20260920,raw,20261002,pooled,3,0.30169750629000924,0.014638316059408057
argn_original,1,20260920,raw,20261002,pooled,4,0.2925504727830309,0.016012283395481466
argn_original,1,20260920,raw,20261002,0,0,0.3198808426129513,0.015519253208868145
argn_original,1,20260920,raw,20261002,0,1,0.3141893067102654,0.013737904670887587
argn_original,1,20260920,raw,20261002,0,2,0.3211655796339154,0.014964062684105103
argn_original,1,20260920,raw,20261002,0,3,0.31694623202166194,0.014534191088873005
argn_original,1,20260920,raw,20261002,0,4,0.3152273528375044,0.0153298994358597
argn_original,1,20260920,raw,20261002,1,0,0.5511140235910879,0.016569200779727095
argn_original,1,20260920,raw,20261002,1,1,0.4623115577889447,0.02151639344262295
argn_original,1,20260920,raw,20261002,1,2,0.3472312703583062,0.013457556935817806
argn_original,1,20260920,raw,20261002,1,3,0.15579587698546807,0.015527950310559006
argn_original,1,20260920,raw,20261002,1,4,0.07325383304940375,0.02182952182952183
argn_original,1,20260920,raw,20261003,pooled,0,0.34249687970045123,0.014804703905921882
argn_original,1,20260920,raw,20261003,pooled,1,0.3282259844257385,0.015091933255393772
argn_original,1,20260920,raw,20261003,pooled,2,0.3236187583064363,0.016851535836177475
argn_original,1,20260920,raw,20261003,pooled,3,0.30169750629000924,0.014901372212692967
argn_original,1,20260920,raw,20261003,pooled,4,0.2925504727830309,0.015268002165674066
argn_original,1,20260920,raw,20261003,0,0,0.3198808426129513,0.01483225426721601
argn_original,1,20260920,raw,20261003,0,1,0.3141893067102654,0.014932448447499408
argn_original,1,20260920,raw,20261003,0,2,0.3211655796339154,0.01657722122838402
argn_original,1,20260920,raw,20261003,0,3,0.31694623202166194,0.015137067938021454
argn_original,1,20260920,raw,20261003,0,4,0.3152273528375044,0.015844218674407353
argn_original,1,20260920,raw,20261003,1,0,0.5511140235910879,0.013658536585365854
argn_original,1,20260920,raw,20261003,1,1,0.4623115577889447,0.01756198347107438
argn_original,1,20260920,raw,20261003,1,2,0.3472312703583062,0.019076305220883535
argn_original,1,20260920,raw,20261003,1,3,0.15579587698546807,0.01276595744680851
argn_original,1,20260920,raw,20261003,1,4,0.07325383304940375,0.010341261633919338
argn_original,1,20260920,level,20261001,pooled,0,0.34249687970045123,0.3111064366848969
argn_original,1,20260920,level,20261001,pooled,1,0.3282259844257385,0.3185169355700395
argn_original,1,20260920,level,20261001,pooled,2,0.3236187583064363,0.3101742310174231
argn_original,1,20260920,level,20261001,pooled,3,0.30169750629000924,0.31207627118644066
argn_original,1,20260920,level,20261001,pooled,4,0.2925504727830309,0.3244847307650804
argn_original,1,20260920,level,20261001,0,0,0.3198808426129513,0.3109913288024373
argn_original,1,20260920,level,20261001,0,1,0.3141893067102654,0.3171927307508369
argn_original,1,20260920,level,20261001,0,2,0.3211655796339154,0.3099079717939524
argn_original,1,20260920,level,20261001,0,3,0.31694623202166194,0.31513706793802143
argn_original,1,20260920,level,20261001,0,4,0.3152273528375044,0.3241196971517846
argn_original,1,20260920,level,20261001,1,0,0.5511140235910879,0.3125
argn_original,1,20260920,level,20261001,1,1,0.4623115577889447,0.32963709677419356
argn_original,1,20260920,level,20261001,1,2,0.3472312703583062,0.31189710610932475
argn_original,1,20260920,level,20261001,1,3,0.15579587698546807,0.2876190476190476
argn_original,1,20260920,level,20261001,1,4,0.07325383304940375,0.328042328042328
argn_original,1,20260920,level,20261002,pooled,0,0.34249687970045123,0.31735062725919627
argn_original,1,20260920,level,20261002,pooled,1,0.3282259844257385,0.31417169974115616
argn_original,1,20260920,level,20261002,pooled,2,0.3236187583064363,0.31573886098942194
argn_original,1,20260920,level,20261002,pooled,3,0.30169750629000924,0.31372341551158606
argn_original,1,20260920,level,20261002,pooled,4,0.2925504727830309,0.3131926683716965
argn_original,1,20260920,level,20261002,0,0,0.3198808426129513,0.32093078195133473
argn_original,1,20260920,level,20261002,0,1,0.3141893067102654,0.3149370125974805
argn_original,1,20260920,level,20261002,0,2,0.3211655796339154,0.31484365640349826
argn_original,1,20260920,level,20261002,0,3,0.31694623202166194,0.3135372214319583
argn_original,1,20260920,level,20261002,0,4,0.3152273528375044,0.30934223069590083
argn_original,1,20260920,level,20261002,1,0,0.5511140235910879,0.2854100106496273
argn_original,1,20260920,level,20261002,1,1,0.4623115577889447,0.30670926517571884
argn_original,1,20260920,level,20261002,1,2,0.3472312703583062,0.3227722772277228
argn_original,1,20260920,level,20261002,1,3,0.15579587698546807,0.3166175024582104
argn_original,1,20260920,level,20261002,1,4,0.07325383304940375,0.34510595358224017
argn_original,1,20260920,level,20261003,pooled,0,0.34249687970045123,0.32096234761031395
argn_original,1,20260920,level,20261003,pooled,1,0.3282259844257385,0.31875792141951836
argn_original,1,20260920,level,20261003,pooled,2,0.3236187583064363,0.31972643727292155
argn_original,1,20260920,level,20261003,pooled,3,0.30169750629000924,0.3196459044368601
argn_original,1,20260920,level,20261003,pooled,4,0.2925504727830309,0.3143282629507499
argn_original,1,20260920,level,20261003,0,0,0.3198808426129513,0.3204306277972662
argn_original,1,20260920,level,20261003,0,1,0.3141893067102654,0.31716461628588166
argn_original,1,20260920,level,20261003,0,2,0.3211655796339154,0.31985206394655213
argn_original,1,20260920,level,20261003,0,3,0.31694623202166194,0.31923764145324596
argn_original,1,20260920,level,20261003,0,4,0.3152273528375044,0.3128498273192807
argn_original,1,20260920,level,20261003,1,0,0.5511140235910879,0.3270189431704885
argn_original,1,20260920,level,20261003,1,1,0.4623115577889447,0.33047210300429186
argn_original,1,20260920,level,20261003,1,2,0.3472312703583062,0.32065775950668035
argn_original,1,20260920,level,20261003,1,3,0.15579587698546807,0.32284263959390863
argn_original,1,20260920,level,20261003,1,4,0.07325383304940375,0.32602193419740777
argn_original,1,20260920,gap,20261001,pooled,0,0.34249687970045123,0.334384858044164
argn_original,1,20260920,gap,20261001,pooled,1,0.3282259844257385,0.33105364394101305
argn_original,1,20260920,gap,20261001,pooled,2,0.3236187583064363,0.308486608583414
argn_original,1,20260920,gap,20261001,pooled,3,0.30169750629000924,0.29777542372881355
argn_original,1,20260920,gap,20261001,pooled,4,0.2925504727830309,0.2993417502967519
argn_original,1,20260920,gap,20261001,0,0,0.3198808426129513,0.31013473930872876
argn_original,1,20260920,gap,20261001,0,1,0.3141893067102654,0.317116901745159
argn_original,1,20260920,gap,20261001,0,2,0.3211655796339154,0.30762792922046867
argn_original,1,20260920,gap,20261001,0,3,0.31694623202166194,0.3171632896305125
argn_original,1,20260920,gap,20261001,0,4,0.3152273528375044,0.32532147578416054
argn_original,1,20260920,gap,20261001,1,0,0.5511140235910879,0.5475946775844421
argn_original,1,20260920,gap,20261001,1,1,0.4623115577889447,0.44410876132930516
argn_original,1,20260920,gap,20261001,1,2,0.3472312703583062,0.31901181525241673
argn_original,1,20260920,gap,20261001,1,3,0.15579587698546807,0.14285714285714285
argn_original,1,20260920,gap,20261001,1,4,0.07325383304940375,0.07089947089947089
argn_original,1,20260920,gap,20261002,pooled,0,0.34249687970045123,0.3432915160535828
argn_original,1,20260920,gap,20261002,pooled,1,0.3282259844257385,0.32474393530997303
argn_original,1,20260920,gap,20261002,pooled,2,0.3236187583064363,0.316981938655552
argn_original,1,20260920,gap,20261002,pooled,3,0.30169750629000924,0.29806369696328433
argn_original,1,20260920,gap,20261002,pooled,4,0.2925504727830309,0.28487690504103164
argn_original,1,20260920,gap,20261002,0,0,0.3198808426129513,0.3200236266981689
argn_original,1,20260920,gap,20261002,0,1,0.3141893067102654,0.3125
argn_original,1,20260920,gap,20261002,0,2,0.3211655796339154,0.3148747452954573
argn_original,1,20260920,gap,20261002,0,3,0.31694623202166194,0.31469194312796206
argn_original,1,20260920,gap,20261002,0,4,0.3152273528375044,0.31005719733079123
argn_original,1,20260920,gap,20261002,1,0,0.5511140235910879,0.5526036131774708
argn_original,1,20260920,gap,20261002,1,1,0.4623115577889447,0.4334398296059638
argn_original,1,20260920,gap,20261002,1,2,0.3472312703583062,0.33366141732283466
argn_original,1,20260920,gap,20261002,1,3,0.15579587698546807,0.1595639246778989
argn_original,1,20260920,gap,20261002,1,4,0.07325383304940375,0.07164480322906155
argn_original,1,20260920,gap,20261003,pooled,0,0.34249687970045123,0.34757281553398056
argn_original,1,20260920,gap,20261003,pooled,1,0.3282259844257385,0.33301647655259825
argn_original,1,20260920,gap,20261003,pooled,2,0.3236187583064363,0.31958542579335397
argn_original,1,20260920,gap,20261003,pooled,3,0.30169750629000924,0.3041066666666667
argn_original,1,20260920,gap,20261003,pooled,4,0.2925504727830309,0.28819148936170214
argn_original,1,20260920,gap,20261003,0,0,0.3198808426129513,0.31894571394027327
argn_original,1,20260920,gap,20261003,0,1,0.3141893067102654,0.31817116060961315
argn_original,1,20260920,gap,20261003,0,2,0.3211655796339154,0.3187403077657163
argn_original,1,20260920,gap,20261003,0,3,0.31694623202166194,0.320505182890504
argn_original,1,20260920,gap,20261003,0,4,0.3152273528375044,0.31432313370639364
argn_original,1,20260920,gap,20261003,1,0,0.5511140235910879,0.5825049701789264
argn_original,1,20260920,gap,20261003,1,1,0.4623115577889447,0.4703982777179763
argn_original,1,20260920,gap,20261003,1,2,0.3472312703583062,0.32684426229508196
argn_original,1,20260920,gap,20261003,1,3,0.15579587698546807,0.1634517766497462
argn_original,1,20260920,gap,20261003,1,4,0.07325383304940375,0.069
argn_original,1,20260920,direct,20261001,pooled,0,0.34249687970045123,0.33697938578039544
argn_original,1,20260920,direct,20261001,pooled,1,0.3282259844257385,0.33126736482154306
argn_original,1,20260920,direct,20261001,pooled,2,0.3236187583064363,0.30880929332042595
argn_original,1,20260920,direct,20261001,pooled,3,0.30169750629000924,0.29806164601207497
argn_original,1,20260920,direct,20261001,pooled,4,0.2925504727830309,0.29963314630988347
argn_original,1,20260920,direct,20261001,0,0,0.3198808426129513,0.31266846361185985
argn_original,1,20260920,direct,20261001,0,1,0.3141893067102654,0.31779053084648495
argn_original,1,20260920,direct,20261001,0,2,0.3211655796339154,0.307572861920688
argn_original,1,20260920,direct,20261001,0,3,0.31694623202166194,0.3180679785330948
argn_original,1,20260920,direct,20261001,0,4,0.3152273528375044,0.3256428743090603
argn_original,1,20260920,direct,20261001,1,0,0.5511140235910879,0.5496417604912999
argn_original,1,20260920,direct,20261001,1,1,0.4623115577889447,0.44702320887991925
argn_original,1,20260920,direct,20261001,1,2,0.3472312703583062,0.3174946004319654
argn_original,1,20260920,direct,20261001,1,3,0.15579587698546807,0.1390728476821192
argn_original,1,20260920,direct,20261001,1,4,0.07325383304940375,0.07089947089947089
argn_original,1,20260920,direct,20261002,pooled,0,0.34249687970045123,0.34424835211567084
argn_original,1,20260920,direct,20261002,pooled,1,0.3282259844257385,0.32549865229110514
argn_original,1,20260920,direct,20261002,pooled,2,0.3236187583064363,0.31951271639239154
argn_original,1,20260920,direct,20261002,pooled,3,0.30169750629000924,0.29693121693121693
argn_original,1,20260920,direct,20261002,pooled,4,0.2925504727830309,0.2853032079292337
argn_original,1,20260920,direct,20261002,0,0,0.3198808426129513,0.3208505611340815
argn_original,1,20260920,direct,20261002,0,1,0.3141893067102654,0.31285988483685223
argn_original,1,20260920,direct,20261002,0,2,0.3211655796339154,0.3170702469431791
argn_original,1,20260920,direct,20261002,0,3,0.31694623202166194,0.31382537614026773
argn_original,1,20260920,direct,20261002,0,4,0.3152273528375044,0.31029551954242135
argn_original,1,20260920,direct,20261002,1,0,0.5511140235910879,0.5557917109458024
argn_original,1,20260920,direct,20261002,1,1,0.4623115577889447,0.4366347177848775
argn_original,1,20260920,direct,20261002,1,2,0.3472312703583062,0.3389162561576355
argn_original,1,20260920,direct,20261002,1,3,0.15579587698546807,0.15643564356435644
argn_original,1,20260920,direct,20261002,1,4,0.07325383304940375,0.07366296670030273
argn_original,1,20260920,direct,20261003,pooled,0,0.34249687970045123,0.3477885652642934
argn_original,1,20260920,direct,20261003,pooled,1,0.3282259844257385,0.33417828474862693
argn_original,1,20260920,direct,20261003,pooled,2,0.3236187583064363,0.31947857677102254
argn_original,1,20260920,direct,20261003,pooled,3,0.30169750629000924,0.304
argn_original,1,20260920,direct,20261003,pooled,4,0.2925504727830309,0.2877659574468085
argn_original,1,20260920,direct,20261003,0,0,0.3198808426129513,0.31918752266956835
argn_original,1,20260920,direct,20261003,0,1,0.3141893067102654,0.3189917936694021
argn_original,1,20260920,direct,20261003,0,2,0.3211655796339154,0.3187403077657163
argn_original,1,20260920,direct,20261003,0,3,0.31694623202166194,0.3200285952579531
argn_original,1,20260920,direct,20261003,0,4,0.3152273528375044,0.3138468865341112
argn_original,1,20260920,direct,20261003,1,0,0.5511140235910879,0.5825049701789264
argn_original,1,20260920,direct,20261003,1,1,0.4623115577889447,0.4747039827771798
argn_original,1,20260920,direct,20261003,1,2,0.3472312703583062,0.32581967213114754
argn_original,1,20260920,direct,20261003,1,3,0.15579587698546807,0.166497461928934
argn_original,1,20260920,direct,20261003,1,4,0.07325383304940375,0.069
argn_original,1,20260921,raw,20261001,pooled,0,0.34249687970045123,0.026172893136403128
argn_original,1,20260921,raw,20261001,pooled,1,0.3282259844257385,0.026069739302606972
argn_original,1,20260921,raw,20261001,pooled,2,0.3236187583064363,0.0252514444682217
argn_original,1,20260921,raw,20261001,pooled,3,0.30169750629000924,0.027263267429760665
argn_original,1,20260921,raw,20261001,pooled,4,0.2925504727830309,0.027347405635853177
argn_original,1,20260921,raw,20261001,0,0,0.3198808426129513,0.026636133542244183
argn_original,1,20260921,raw,20261001,0,1,0.3141893067102654,0.024843192719222727
argn_original,1,20260921,raw,20261001,0,2,0.3211655796339154,0.025674865026994603
argn_original,1,20260921,raw,20261001,0,3,0.31694623202166194,0.027537922987164527
argn_original,1,20260921,raw,20261001,0,4,0.3152273528375044,0.027652435496933934
argn_original,1,20260921,raw,20261001,1,0,0.5511140235910879,0.024043715846994537
argn_original,1,20260921,raw,20261001,1,1,0.4623115577889447,0.03455497382198953
argn_original,1,20260921,raw,20261001,1,2,0.3472312703583062,0.021760633036597428
argn_original,1,20260921,raw,20261001,1,3,0.15579587698546807,0.02495201535508637
argn_original,1,20260921,raw,20261001,1,4,0.07325383304940375,0.024665981500513873
argn_original,1,20260921,raw,20261002,pooled,0,0.34249687970045123,0.022865043071360204
argn_original,1,20260921,raw,20261002,pooled,1,0.3282259844257385,0.022485335650662613
argn_original,1,20260921,raw,20261002,pooled,2,0.3236187583064363,0.0253324889170361
argn_original,1,20260921,raw,20261002,pooled,3,0.30169750629000924,0.023978779840848806
argn_original,1,20260921,raw,20261002,pooled,4,0.2925504727830309,0.024134985049124306
argn_original,1,20260921,raw,20261002,0,0,0.3198808426129513,0.02258409604184001
argn_original,1,20260921,raw,20261002,0,1,0.3141893067102654,0.021828765462042203
argn_original,1,20260921,raw,20261002,0,2,0.3211655796339154,0.025894538606403013
argn_original,1,20260921,raw,20261002,0,3,0.31694623202166194,0.02402935606060606
argn_original,1,20260921,raw,20261002,0,4,0.3152273528375044,0.02352800668816434
argn_original,1,20260921,raw,20261002,1,0,0.5511140235910879,0.025100401606425703
argn_original,1,20260921,raw,20261002,1,1,0.4623115577889447,0.029045643153526972
argn_original,1,20260921,raw,20261002,1,2,0.3472312703583062,0.01962809917355372
argn_original,1,20260921,raw,20261002,1,3,0.15579587698546807,0.0235655737704918
argn_original,1,20260921,raw,20261002,1,4,0.07325383304940375,0.029233870967741934
argn_original,1,20260921,raw,20261003,pooled,0,0.34249687970045123,0.0253619359611117
argn_original,1,20260921,raw,20261003,pooled,1,0.3282259844257385,0.024603431531239884
argn_original,1,20260921,raw,20261003,pooled,2,0.3236187583064363,0.025757896968412127
argn_original,1,20260921,raw,20261003,pooled,3,0.30169750629000924,0.025088075157467707
argn_original,1,20260921,raw,20261003,pooled,4,0.2925504727830309,0.023230917460657318
argn_original,1,20260921,raw,20261003,0,0,0.3198808426129513,0.025094696969696968
argn_original,1,20260921,raw,20261003,0,1,0.3141893067102654,0.024663137632338787
argn_original,1,20260921,raw,20261003,0,2,0.3211655796339154,0.025637982195845697
argn_original,1,20260921,raw,20261003,0,3,0.31694623202166194,0.024916943521594685
argn_original,1,20260921,raw,20261003,0,4,0.3152273528375044,0.023316991510223605
argn_original,1,20260921,raw,20261003,1,0,0.5511140235910879,0.026732673267326732
argn_original,1,20260921,raw,20261003,1,1,0.4623115577889447,0.02494802494802495
argn_original,1,20260921,raw,20261003,1,2,0.3472312703583062,0.026812313803376366
argn_original,1,20260921,raw,20261003,1,3,0.15579587698546807,0.027659574468085105
argn_original,1,20260921,raw,20261003,1,4,0.07325383304940375,0.021494370522006142
argn_original,1,20260921,level,20261001,pooled,0,0.34249687970045123,0.3391118245050829
argn_original,1,20260921,level,20261001,pooled,1,0.3282259844257385,0.34132249090520006
argn_original,1,20260921,level,20261001,pooled,2,0.3236187583064363,0.33744943581009157
argn_original,1,20260921,level,20261001,pooled,3,0.30169750629000924,0.3517619751002321
argn_original,1,20260921,level,20261001,pooled,4,0.2925504727830309,0.3468686217638844
argn_original,1,20260921,level,20261001,0,0,0.3198808426129513,0.3394966002624359
argn_original,1,20260921,level,20261001,0,1,0.3141893067102654,0.339995213020584
argn_original,1,20260921,level,20261001,0,2,0.3211655796339154,0.33747044917257685
argn_original,1,20260921,level,20261001,0,3,0.31694623202166194,0.3531231409875074
argn_original,1,20260921,level,20261001,0,4,0.3152273528375044,0.3456760630673674
argn_original,1,20260921,level,20261001,1,0,0.5511140235910879,0.3367983367983368
argn_original,1,20260921,level,20261001,1,1,0.4623115577889447,0.3528225806451613
argn_original,1,20260921,level,20261001,1,2,0.3472312703583062,0.3369098712446352
argn_original,1,20260921,level,20261001,1,3,0.15579587698546807,0.3401677539608574
argn_original,1,20260921,level,20261001,1,4,0.07325383304940375,0.3575240128068303
argn_original,1,20260921,level,20261002,pooled,0,0.34249687970045123,0.35340034217279725
argn_original,1,20260921,level,20261002,pooled,1,0.3282259844257385,0.3435562805872757
argn_original,1,20260921,level,20261002,pooled,2,0.3236187583064363,0.3463497453310696
argn_original,1,20260921,level,20261002,pooled,3,0.30169750629000924,0.3399789029535865
argn_original,1,20260921,level,20261002,pooled,4,0.2925504727830309,0.34040972295934613
argn_original,1,20260921,level,20261002,0,0,0.3198808426129513,0.35513018666032575
argn_original,1,20260921,level,20261002,0,1,0.3141893067102654,0.34397291742231895
argn_original,1,20260921,level,20261002,0,2,0.3211655796339154,0.34670316591287786
argn_original,1,20260921,level,20261002,0,3,0.31694623202166194,0.33967391304347827
argn_original,1,20260921,level,20261002,0,4,0.3152273528375044,0.33815851922164214
argn_original,1,20260921,level,20261002,1,0,0.5511140235910879,0.3379237288135593
argn_original,1,20260921,level,20261002,1,1,0.4623115577889447,0.3369098712446352
argn_original,1,20260921,level,20261002,1,2,0.3472312703583062,0.34619188921859545
argn_original,1,20260921,level,20261002,1,3,0.15579587698546807,0.34285714285714286
argn_original,1,20260921,level,20261002,1,4,0.07325383304940375,0.3591549295774648
argn_original,1,20260921,level,20261003,pooled,0,0.34249687970045123,0.34711548868925207
argn_original,1,20260921,level,20261003,pooled,1,0.3282259844257385,0.3488124400894664
argn_original,1,20260921,level,20261003,pooled,2,0.3236187583064363,0.3392117284606395
argn_original,1,20260921,level,20261003,pooled,3,0.30169750629000924,0.33813333333333334
argn_original,1,20260921,level,20261003,pooled,4,0.2925504727830309,0.3410532994923858
argn_original,1,20260921,level,20261003,0,0,0.3198808426129513,0.3470623864324652
argn_original,1,20260921,level,20261003,0,1,0.3141893067102654,0.3474355944221224
argn_original,1,20260921,level,20261003,0,2,0.3211655796339154,0.33912009512485136
argn_original,1,20260921,level,20261003,0,3,0.31694623202166194,0.33900726104035234
argn_original,1,20260921,level,20261003,0,4,0.3152273528375044,0.3388967803030303
argn_original,1,20260921,level,20261003,1,0,0.5511140235910879,0.34580384226491406
argn_original,1,20260921,level,20261003,1,1,0.4623115577889447,0.36
argn_original,1,20260921,level,20261003,1,2,0.3472312703583062,0.3436254980079681
argn_original,1,20260921,level,20261003,1,3,0.15579587698546807,0.3288659793814433
argn_original,1,20260921,level,20261003,1,4,0.07325383304940375,0.3601190476190476
argn_original,1,20260921,gap,20261001,pooled,0,0.34249687970045123,0.36177730192719487
argn_original,1,20260921,gap,20261001,pooled,1,0.3282259844257385,0.3521232217349449
argn_original,1,20260921,gap,20261001,pooled,2,0.3236187583064363,0.3365282215122471
argn_original,1,20260921,gap,20261001,pooled,3,0.30169750629000924,0.3350558953807214
argn_original,1,20260921,gap,20261001,pooled,4,0.2925504727830309,0.3225217484695521
argn_original,1,20260921,gap,20261001,0,0,0.3198808426129513,0.33727316141356256
argn_original,1,20260921,gap,20261001,0,1,0.3141893067102654,0.3393475923049349
argn_original,1,20260921,gap,20261001,0,2,0.3211655796339154,0.3370414201183432
argn_original,1,20260921,gap,20261001,0,3,0.31694623202166194,0.3560894386298763
argn_original,1,20260921,gap,20261001,0,4,0.3152273528375044,0.34742625104502567
argn_original,1,20260921,gap,20261001,1,0,0.5511140235910879,0.5736514522821576
argn_original,1,20260921,gap,20261001,1,1,0.4623115577889447,0.4619289340101523
argn_original,1,20260921,gap,20261001,1,2,0.3472312703583062,0.33083511777301927
argn_original,1,20260921,gap,20261001,1,3,0.15579587698546807,0.17116279069767443
argn_original,1,20260921,gap,20261001,1,4,0.07325383304940375,0.10021321961620469
argn_original,1,20260921,gap,20261002,pooled,0,0.34249687970045123,0.3723916532905297
argn_original,1,20260921,gap,20261002,pooled,1,0.3282259844257385,0.3571117877337973
argn_original,1,20260921,gap,20261002,pooled,2,0.3236187583064363,0.34699076531153805
argn_original,1,20260921,gap,20261002,pooled,3,0.30169750629000924,0.32482867685819716
argn_original,1,20260921,gap,20261002,pooled,4,0.2925504727830309,0.31225464190981433
argn_original,1,20260921,gap,20261002,0,0,0.3198808426129513,0.35283624687834464
argn_original,1,20260921,gap,20261002,0,1,0.3141893067102654,0.3424491771539206
argn_original,1,20260921,gap,20261002,0,2,0.3211655796339154,0.34479476502082096
argn_original,1,20260921,gap,20261002,0,3,0.31694623202166194,0.34176018901358535
argn_original,1,20260921,gap,20261002,0,4,0.3152273528375044,0.3392624214395826
argn_original,1,20260921,gap,20261002,1,0,0.5511140235910879,0.5505857294994675
argn_original,1,20260921,gap,20261002,1,1,0.4623115577889447,0.4823529411764706
argn_original,1,20260921,gap,20261002,1,2,0.3472312703583062,0.36633663366336633
argn_original,1,20260921,gap,20261002,1,3,0.15579587698546807,0.1844946025515211
argn_original,1,20260921,gap,20261002,1,4,0.07325383304940375,0.08257804632426989
argn_original,1,20260921,gap,20261003,pooled,0,0.34249687970045123,0.3686830429607185
argn_original,1,20260921,gap,20261003,pooled,1,0.3282259844257385,0.3628035790370686
argn_original,1,20260921,gap,20261003,pooled,2,0.3236187583064363,0.33974495217853345
argn_original,1,20260921,gap,20261003,pooled,3,0.30169750629000924,0.3255094420142964
argn_original,1,20260921,gap,20261003,pooled,4,0.2925504727830309,0.31363636363636366
argn_original,1,20260921,gap,20261003,0,0,0.3198808426129513,0.34331434113225845
argn_original,1,20260921,gap,20261003,0,1,0.3141893067102654,0.34727143869596033
argn_original,1,20260921,gap,20261003,0,2,0.3211655796339154,0.3382842205323194
argn_original,1,20260921,gap,20261003,0,3,0.31694623202166194,0.3416319237641453
argn_original,1,20260921,gap,20261003,0,4,0.3152273528375044,0.3418934911242604
argn_original,1,20260921,gap,20261003,1,0,0.5511140235910879,0.5793172690763052
argn_original,1,20260921,gap,20261003,1,1,0.4623115577889447,0.5032537960954447
argn_original,1,20260921,gap,20261003,1,2,0.3472312703583062,0.3525252525252525
argn_original,1,20260921,gap,20261003,1,3,0.15579587698546807,0.18833162743091095
argn_original,1,20260921,gap,20261003,1,4,0.07325383304940375,0.0771513353115727
argn_original,1,20260921,direct,20261001,pooled,0,0.34249687970045123,0.3321156119050177
argn_original,1,20260921,direct,20261001,pooled,1,0.3282259844257385,0.328660102739726
argn_original,1,20260921,direct,20261001,pooled,2,0.3236187583064363,0.3033205619412516
argn_original,1,20260921,direct,20261001,pooled,3,0.30169750629000924,0.30486907140603636
argn_original,1,20260921,direct,20261001,pooled,4,0.2925504727830309,0.2971232288535852
argn_original,1,20260921,direct,20261001,0,0,0.3198808426129513,0.3055555555555556
argn_original,1,20260921,direct,20261001,0,1,0.3141893067102654,0.3141624730409777
argn_original,1,20260921,direct,20261001,0,2,0.3211655796339154,0.30069764691971146
argn_original,1,20260921,direct,20261001,0,3,0.31694623202166194,0.32456452186277995
argn_original,1,20260921,direct,20261001,0,4,0.3152273528375044,0.32176091624910524
argn_original,1,20260921,direct,20261001,1,0,0.5511140235910879,0.559375
argn_original,1,20260921,direct,20261001,1,1,0.4623115577889447,0.45145145145145144
argn_original,1,20260921,direct,20261001,1,2,0.3472312703583062,0.3279742765273312
argn_original,1,20260921,direct,20261001,1,3,0.15579587698546807,0.15046728971962617
argn_original,1,20260921,direct,20261001,1,4,0.07325383304940375,0.07601713062098502
argn_original,1,20260921,direct,20261002,pooled,0,0.34249687970045123,0.34034109192320067
argn_original,1,20260921,direct,20261002,pooled,1,0.3282259844257385,0.3303142732431253
argn_original,1,20260921,direct,20261002,pooled,2,0.3236187583064363,0.31316348195329086
argn_original,1,20260921,direct,20261002,pooled,3,0.30169750629000924,0.3006212488154154
argn_original,1,20260921,direct,20261002,pooled,4,0.2925504727830309,0.28960709759188846
argn_original,1,20260921,direct,20261002,0,0,0.3198808426129513,0.31755870783168433
argn_original,1,20260921,direct,20261002,0,1,0.3141893067102654,0.31593640004854956
argn_original,1,20260921,direct,20261002,0,2,0.3211655796339154,0.3110793764131858
argn_original,1,20260921,direct,20261002,0,3,0.31694623202166194,0.3180691608639207
argn_original,1,20260921,direct,20261002,0,4,0.3152273528375044,0.3150377714825307
