prevalence,kappa,trial,repeat,source,group,bin,count,reference_repeat,reference_weight,empirical_repeat,Ucal_repeat,Ecal_repeat,matched_mark_TV,signed_repeat_difference
0.5,1,3,1,Ecal,context_1,4,4662,0.07211661957359362,0.19787788296588094,0.09416559416559417,0.085899468331551,0.08824555069193762,0.024953637391930916,0.0023460823603866183
0.5,1,3,1,Ecal,pooled,0,9042,0.4417064038147662,0.19868252888326518,0.42689670426896703,0.431909128190491,0.433767702067104,0.027938503560462336,0.0018585738766130108
0.5,1,3,1,Ecal,pooled,1,9054,0.3926668558277373,0.20168371791366496,0.38922023415065166,0.3962558123832583,0.39574627426021114,0.027840071733963467,-0.0005095381230471386
0.5,1,3,1,Ecal,pooled,2,10559,0.32725776849566485,0.2009397791074006,0.3191590112700066,0.3164293655751866,0.31739493043468253,0.029033696280318887,0.0009655648594959767
0.5,1,3,1,Ecal,pooled,3,9157,0.23698206949265901,0.19964901348627528,0.22409085945178553,0.22367851382071202,0.2225832652090675,0.02840607232621463,-0.0010952486116445207
0.5,1,3,1,Ecal,pooled,4,9231,0.19380909787886533,0.19904496060939397,0.19142021449463764,0.18428806839836676,0.1858406242204328,0.027505259598288437,0.0015525558220660257
0.5,1,3,2,Ecal,context_0,0,4336,0.3225396017558369,0.20004836082264305,0.3643911439114391,0.3486177198274398,0.34941285735638844,0.029319995411447138,0.0007951375289486783
0.5,1,3,2,Ecal,context_0,1,4219,0.3153503184713376,0.19980655670942782,0.32614363593268547,0.33739565425265683,0.3378695569911269,0.029111287658393423,0.0004739027384701259
0.5,1,3,2,Ecal,context_0,2,5282,0.3258877434135166,0.1999847281612706,0.31181370692919347,0.31822249966799443,0.31817195795135084,0.029387126155888794,-5.054171664364543e-05
0.5,1,3,2,Ecal,context_0,3,4506,0.31515999745530887,0.20004836082264305,0.28695073235685753,0.2910745806175235,0.2914452625895758,0.030561109320629515,0.0003706819720523282
0.5,1,3,2,Ecal,context_0,4,4532,0.31544136352073265,0.20011199348401548,0.2627978817299206,0.28205261209984583,0.28251233110607116,0.03008620547132399,0.00045971900622532205
0.5,1,3,2,Ecal,context_1,0,4708,0.5615018031942298,0.1973187623101849,0.5235768903993203,0.52021474937197,0.5228759290930596,0.02573701891093134,0.0026611797210895722
0.5,1,3,2,Ecal,context_1,1,4489,0.46928838951310864,0.203570747823877,0.45288482958342613,0.4476590595490472,0.4474953636294698,0.026874796810820195,-0.00016369591957743647
0.5,1,3,2,Ecal,context_1,2,5531,0.32832725901721754,0.2022237753351547,0.3095281142650515,0.31178048305459966,0.3145673942138092,0.028152683725789957,0.0027869111592095878
0.5,1,3,2,Ecal,context_1,3,4675,0.15746120937360322,0.19900883156490248,0.15058823529411763,0.15091894080852442,0.14936949345596973,0.026698690631680868,-0.001549447352554709
0.5,1,3,2,Ecal,context_1,4,4765,0.07211661957359362,0.19787788296588094,0.08289611752360965,0.08593739754591696,0.08841065743983043,0.025115949354854734,0.002473259893913459
0.5,1,3,2,Ecal,pooled,0,9044,0.4417064038147662,0.19868252888326518,0.4472578505086245,0.437945319904358,0.4397118557792376,0.02745481923227549,0.001766535874879608
0.5,1,3,2,Ecal,pooled,1,8708,0.3926668558277373,0.20168371791366496,0.39147909967845657,0.3942367689030354,0.3943819876295653,0.027958369948844018,0.00014521872652989765
0.5,1,3,2,Ecal,pooled,2,10813,0.32725776849566485,0.2009397791074006,0.3106445944696199,0.3149273185074759,0.31632817342972475,0.028755691671390814,0.0014008549222488205
0.5,1,3,2,Ecal,pooled,3,9181,0.23698206949265901,0.19964901348627528,0.21751443197908724,0.21970679757569028,0.21909974241752392,0.02859435108396304,-0.0006070551581663732
0.5,1,3,2,Ecal,pooled,4,9297,0.19380909787886533,0.19904496060939397,0.17059266430031192,0.18153749998309085,0.18302922096090207,0.027538795511662165,0.0014917209778112072
0.5,1,3,3,Ecal,context_0,0,4372,0.3225396017558369,0.20004836082264305,0.33645928636779504,0.3461151444468194,0.34680799552224995,0.02923826646538886,0.0006928510754305293
0.5,1,3,3,Ecal,context_0,1,4282,0.3153503184713376,0.19980655670942782,0.34189631013545074,0.33410888290687846,0.33458600513939823,0.029462138771446832,0.0004771222325197618
0.5,1,3,3,Ecal,context_0,2,5170,0.3258877434135166,0.1999847281612706,0.3241779497098646,0.3196702228934726,0.31959335016198387,0.02968691045046168,-7.687273148872405e-05
0.5,1,3,3,Ecal,context_0,3,4678,0.31515999745530887,0.20004836082264305,0.2984181274048739,0.29748224505741355,0.29793133540377625,0.030339071073158443,0.00044909034636271414
0.5,1,3,3,Ecal,context_0,4,4373,0.31544136352073265,0.20011199348401548,0.2750971872856163,0.28149551440693954,0.2814017452159886,0.030664796858682328,-9.376919095095851e-05
0.5,1,3,3,Ecal,context_1,0,4569,0.5615018031942298,0.1973187623101849,0.5132414094987963,0.5164538342224401,0.5183934114741324,0.02621928124822995,0.0019395772516923129
0.5,1,3,3,Ecal,context_1,1,4696,0.46928838951310864,0.203570747823877,0.44186541737649065,0.4431042739371031,0.44159754089934966,0.027163775066192736,-0.001506733037753497
0.5,1,3,3,Ecal,context_1,2,5520,0.32832725901721754,0.2022237753351547,0.31068840579710144,0.3126667259227269,0.3147327820021335,0.028115656793575593,0.0020660560794066693
0.5,1,3,3,Ecal,context_1,3,4633,0.15746120937360322,0.19900883156490248,0.15713360673429744,0.15711464125806973,0.15430141427225927,0.02687505084130038,-0.002813226985810463
0.5,1,3,3,Ecal,context_1,4,4750,0.07211661957359362,0.19787788296588094,0.09010526315789473,0.08607803899990885,0.08842107728515801,0.02497636282919465,0.002343038285249158
0.5,1,3,3,Ecal,pooled,0,8941,0.4417064038147662,0.19868252888326518,0.4267978973269209,0.43316105358280094,0.43449100251074685,0.027695514708627977,0.0013299489279459179
0.5,1,3,3,Ecal,pooled,1,8978,0.3926668558277373,0.20168371791366496,0.3941857874805079,0.3911196153949532,0.3905590695110547,0.028259965017840994,-0.0005605458838985077
0.5,1,3,3,Ecal,pooled,2,10690,0.32725776849566485,0.2009397791074006,0.31721234798877457,0.31605382408350846,0.3170834964442688,0.028875561508832942,0.001029672360760347
0.5,1,3,3,Ecal,pooled,3,9311,0.23698206949265901,0.19964901348627528,0.2281172806358071,0.22763764099744577,0.22646345605651835,0.02861543175040059,-0.0011741849409274085
0.5,1,3,3,Ecal,pooled,4,9123,0.19380909787886533,0.19904496060939397,0.17877891044612518,0.179749048531307,0.18092403254784814,0.02770304506211689,0.0011749840165411552
0.5,1,3,4,Ecal,context_0,0,4333,0.3225396017558369,0.20004836082264305,0.35079621509346876,0.34789199360744966,0.349805042805344,0.029777048677761115,0.0019130491978943884
0.5,1,3,4,Ecal,context_0,1,4359,0.3153503184713376,0.19980655670942782,0.34136269786648316,0.340595903332715,0.3415695999785967,0.029204654365779143,0.0009736966458816927
0.5,1,3,4,Ecal,context_0,2,5337,0.3258877434135166,0.1999847281612706,0.31909312347760915,0.31961927787781724,0.3195678031587502,0.02951368536090006,-5.1474719066979045e-05
0.5,1,3,4,Ecal,context_0,3,4473,0.31515999745530887,0.20004836082264305,0.29510395707578807,0.2934227695210972,0.29332998436608093,0.03029169417307049,-9.278515501627846e-05
0.5,1,3,4,Ecal,context_0,4,4373,0.31544136352073265,0.20011199348401548,0.2805854104733593,0.28210933941972083,0.2825576797350917,0.030209005556725052,0.0004483403153708999
0.5,1,3,4,Ecal,context_1,0,4618,0.5615018031942298,0.1973187623101849,0.5320485058466868,0.5249459978819035,0.527159078891283,0.025378182925390895,0.002213081009379451
0.5,1,3,4,Ecal,context_1,1,4598,0.46928838951310864,0.203570747823877,0.4580252283601566,0.45331292213542324,0.4517675864325108,0.026838914540075958,-0.0015453357029124517
0.5,1,3,4,Ecal,context_1,2,5429,0.32832725901721754,0.2022237753351547,0.3155277214956714,0.31367931310427105,0.31634019945090613,0.02793024575342828,0.0026608863466351176
0.5,1,3,4,Ecal,context_1,3,4748,0.15746120937360322,0.19900883156490248,0.15037910699241785,0.15450013352780845,0.1521588115911325,0.026524785667876166,-0.0023413219366759286
0.5,1,3,4,Ecal,context_1,4,4775,0.07211661957359362,0.19787788296588094,0.08356020942408376,0.08519010822498362,0.08722184033801106,0.02483578300342471,0.0020317321130274477
0.5,1,3,4,Ecal,pooled,0,8951,0.4417064038147662,0.19868252888326518,0.44430789855882025,0.4392376970751547,0.441305538687912,0.027507585819483194,0.002067841612757311
0.5,1,3,4,Ecal,pooled,1,8957,0.3926668558277373,0.20168371791366496,0.40125041866696437,0.39845822916221735,0.39813880191173245,0.027990221886312443,-0.00031942725048488945
0.5,1,3,4,Ecal,pooled,2,10766,0.32725776849566485,0.2009397791074006,0.31729518855656696,0.3166239157418724,0.3179402106889485,0.028715199978310027,0.0013162949470761273
0.5,1,3,4,Ecal,pooled,3,9221,0.23698206949265901,0.19964901348627528,0.22058345081878322,0.22188989069058696,0.22063930783040636,0.02835206923188595,-0.0012505828601805794
0.5,1,3,4,Ecal,pooled,4,9148,0.19380909787886533,0.19904496060939397,0.17774376912986445,0.17932301137480716,0.18059783789850886,0.027404333749553086,0.0012748265237016844
0.5,1,3,0,Ucal,context_0,0,4372,0.3225396017558369,0.20004836082264305,0.35155535224153706,0.3531515161691733,0.35196831798025857,0.02964850034823446,-0.00118319818891469
0.5,1,3,0,Ucal,context_0,1,4453,0.3153503184713376,0.19980655670942782,0.33685156074556477,0.34058807599706487,0.339594480791354,0.029062272905948382,-0.0009935952057108675
0.5,1,3,0,Ucal,context_0,2,5111,0.3258877434135166,0.1999847281612706,0.31050675014674234,0.317076209634455,0.31575777215620376,0.029629814150125736,-0.0013184374782512435
0.5,1,3,0,Ucal,context_0,3,4452,0.31515999745530887,0.20004836082264305,0.3036837376460018,0.3004933621705931,0.29860441930515075,0.0303387960099858,-0.001888942865442287
0.5,1,3,0,Ucal,context_0,4,4487,0.31544136352073265,0.20011199348401548,0.29262313349676844,0.28355259527826937,0.2831229799239665,0.029937799241187696,-0.00042961535430283967
0.5,1,3,0,Ucal,context_1,0,4865,0.5615018031942298,0.1973187623101849,0.5366906474820143,0.5305691824190295,0.5308456090745063,0.02557413821022614,0.00027642665547677694
0.5,1,3,0,Ucal,context_1,1,4785,0.46928838951310864,0.203570747823877,0.4570532915360502,0.4512670025572009,0.4484058650924806,0.026917085680483413,-0.002861137464720378
0.5,1,3,0,Ucal,context_1,2,5348,0.32832725901721754,0.2022237753351547,0.3231114435302917,0.32345605331348365,0.32417087989567417,0.02804798339180331,0.0007148265821905215
0.5,1,3,0,Ucal,context_1,3,4584,0.15746120937360322,0.19900883156490248,0.16273996509598604,0.16196458191118393,0.1589829230906172,0.02698737414356993,-0.0029816588205667325
0.5,1,3,0,Ucal,context_1,4,4586,0.07211661957359362,0.19787788296588094,0.08351504579153947,0.08597287701380289,0.08805354584432486,0.024791093533779455,0.00208066883052196
0.5,1,3,0,Ucal,pooled,0,9237,0.4417064038147662,0.19868252888326518,0.4490635487712461,0.4465949443715713,0.44618051037752127,0.02750259022574767,-0.00041443399405007085
0.5,1,3,0,Ucal,pooled,1,9238,0.3926668558277373,0.20168371791366496,0.39911236198311323,0.3979163573989106,0.39595543271610945,0.027951131871758093,-0.001960924682801202
0.5,1,3,0,Ucal,pooled,2,10459,0.32725776849566485,0.2009397791074006,0.3169519074481308,0.3203384148161593,0.3200596461585642,0.02882097669955605,-0.00027876865759510444
0.5,1,3,0,Ucal,pooled,3,9036,0.23698206949265901,0.19964901348627528,0.23218238158477203,0.23021714164058737,0.22777385947254544,0.028638605899798733,-0.0024432821680419395
0.5,1,3,0,Ucal,pooled,4,9073,0.19380909787886533,0.19904496060939397,0.18692824864984017,0.18368479102820398,0.18452401324379053,0.027336367259023674,0.0008392222155865611
0.5,1,3,1,Ucal,context_0,0,4475,0.3225396017558369,0.20004836082264305,0.3477094972067039,0.3576949616309318,0.3565985681757581,0.02983432805494733,-0.0010963934551737162
0.5,1,3,1,Ucal,context_0,1,4496,0.3153503184713376,0.19980655670942782,0.34408362989323843,0.33949389128392277,0.33824578298958435,0.02887435578786187,-0.001248108294338412
0.5,1,3,1,Ucal,context_0,2,5121,0.3258877434135166,0.1999847281612706,0.3274751025190393,0.32336219271699146,0.32118540451736616,0.029873220822868897,-0.0021767881996253113
0.5,1,3,1,Ucal,context_0,3,4350,0.31515999745530887,0.20004836082264305,0.31057471264367814,0.30104526713576124,0.29925663556603865,0.030699783146177984,-0.001788631569722603
0.5,1,3,1,Ucal,context_0,4,4433,0.31544136352073265,0.20011199348401548,0.2921272276110986,0.28689346841487934,0.2861231541928738,0.030364305124257918,-0.0007703142220054823
0.5,1,3,1,Ucal,context_1,0,4801,0.5615018031942298,0.1973187623101849,0.5140595709227245,0.5179280237075724,0.5182457233087964,0.025704316542958353,0.0003176996012239053
0.5,1,3,1,Ucal,context_1,1,4898,0.46928838951310864,0.203570747823877,0.45120457329522257,0.4536906701302336,0.45088868953512734,0.027137112525862553,-0.002801980595106298
0.5,1,3,1,Ucal,context_1,2,5403,0.32832725901721754,0.2022237753351547,0.3177864149546548,0.3155754272266326,0.31668024866195515,0.02821893397723279,0.001104821435322524
0.5,1,3,1,Ucal,context_1,3,4585,0.15746120937360322,0.19900883156490248,0.15572519083969466,0.15741854638649372,0.15406305824641053,0.026964708458786606,-0.0033554881400831914
0.5,1,3,1,Ucal,context_1,4,4481,0.07211661957359362,0.19787788296588094,0.09439857174737781,0.08731230778615075,0.08939522675150634,0.024819024249026333,0.002082918965355596
0.5,1,3,1,Ucal,pooled,0,9276,0.4417064038147662,0.19868252888326518,0.4338076757222941,0.4406271447950059,0.44026264663562403,0.02769674878920142,-0.0003644981593818899
0.5,1,3,1,Ucal,pooled,1,9394,0.3926668558277373,0.20168371791366496,0.39993612944432616,0.3990357076336386,0.396977415548672,0.027968562994879896,-0.00205829208496659
0.5,1,3,1,Ucal,pooled,2,10524,0.32725776849566485,0.2009397791074006,0.322500950209046,0.31936448329620004,0.3188724667478122,0.029023913351662902,-0.0004920165483878393
0.5,1,3,1,Ucal,pooled,3,8935,0.23698206949265901,0.19964901348627528,0.2311135982092893,0.22734313902883438,0.2247504741770633,0.02878312758471302,-0.0025926648517710974
0.5,1,3,1,Ucal,pooled,4,8914,0.19380909787886533,0.19904496060939397,0.19273053623513575,0.1865655369837224,0.1872295213832746,0.0275767346057575,0.0006639843995521789
0.5,1,3,2,Ucal,context_0,0,4490,0.3225396017558369,0.20004836082264305,0.35211581291759464,0.3454616227309595,0.34377353136616456,0.02901765452981781,-0.0016880913647949562
0.5,1,3,2,Ucal,context_0,1,4369,0.3153503184713376,0.19980655670942782,0.32982375829709315,0.3384492476699922,0.33668278801472573,0.029046931518629193,-0.0017664596552664914
0.5,1,3,2,Ucal,context_0,2,5258,0.3258877434135166,0.1999847281612706,0.3115252947888931,0.3184571975502747,0.3166221658355238,0.029529916053908773,-0.0018350317147509052
0.5,1,3,2,Ucal,context_0,3,4388,0.31515999745530887,0.20004836082264305,0.2907930720145852,0.2920309332621334,0.2910014100248841,0.02992669737206644,-0.0010295232372492579
0.5,1,3,2,Ucal,context_0,4,4370,0.31544136352073265,0.20011199348401548,0.2711670480549199,0.28298325450148953,0.2818855267657432,0.03008644278532851,-0.0010977277357463707
0.5,1,3,2,Ucal,context_1,0,4812,0.5615018031942298,0.1973187623101849,0.5232751454696591,0.5241465414018801,0.5249862290550323,0.025969547889785106,0.0008396876531522272
0.5,1,3,2,Ucal,context_1,1,4634,0.46928838951310864,0.203570747823877,0.45252481657315496,0.4470702501003424,0.4457727209944238,0.027376681154262818,-0.0012975291059186451
0.5,1,3,2,Ucal,context_1,2,5486,0.32832725901721754,0.2022237753351547,0.3115202333211812,0.31455051248762084,0.31572580072897066,0.028147835669070725,0.0011752882413498208
0.5,1,3,2,Ucal,context_1,3,4563,0.15746120937360322,0.19900883156490248,0.15538023230330922,0.15458991462228044,0.15223360459483326,0.02690652785169109,-0.0023563100274471816
0.5,1,3,2,Ucal,context_1,4,4673,0.07211661957359362,0.19787788296588094,0.08367215921249732,0.08608782337091603,0.08832933515766282,0.024955991123410938,0.002241511786746795
0.5,1,3,2,Ucal,pooled,0,9302,0.4417064038147662,0.19868252888326518,0.44065792302730594,0.43789677954072836,0.43751632875154745,0.027440844257635766,-0.00038045078918091127
0.5,1,3,2,Ucal,pooled,1,9003,0.3926668558277373,0.20168371791366496,0.3929801177385316,0.39435835855105883,0.3928332655697541,0.02818722473328278,-0.0015250929813047098
0.5,1,3,2,Ucal,pooled,2,10744,0.32725776849566485,0.2009397791074006,0.31152271034996276,0.3164624028505615,0.3161644723345418,0.028824211196200145,-0.00029793051601965215
0.5,1,3,2,Ucal,pooled,3,8951,0.23698206949265901,0.19964901348627528,0.22176293151603174,0.22196687694958184,0.22026099038715402,0.028387089113606743,-0.0017058865624277994
0.5,1,3,2,Ucal,pooled,4,9043,0.19380909787886533,0.19904496060939397,0.17427844741789228,0.18123689271080393,0.1818647279838611,0.027435265010680627,0.0006278352730571861
0.5,1,3,3,Ucal,context_0,0,4520,0.3225396017558369,0.20004836082264305,0.33539823008849556,0.3484925453328585,0.34673884908742875,0.028954087481980802,-0.00175369624542979
0.5,1,3,3,Ucal,context_0,1,4414,0.3153503184713376,0.19980655670942782,0.34322609877661986,0.33319458784219036,0.3319526359170513,0.029181880476511296,-0.0012419519251390555
0.5,1,3,3,Ucal,context_0,2,5131,0.3258877434135166,0.1999847281612706,0.33034496199571234,0.32147913911152803,0.31939077459434,0.029786230044962544,-0.0020883645171880768
0.5,1,3,3,Ucal,context_0,3,4561,0.31515999745530887,0.20004836082264305,0.30124972593729443,0.30168688904703955,0.3002628709927342,0.03041272611646,-0.0014240180543053963
0.5,1,3,3,Ucal,context_0,4,4249,0.31544136352073265,0.20011199348401548,0.28359614026829844,0.2887805908914874,0.2873796819307911,0.03078098898849637,-0.0014009089606962476
0.5,1,3,3,Ucal,context_1,0,4710,0.5615018031942298,0.1973187623101849,0.5121019108280255,0.5204160569690468,0.5206583168982447,0.026178905098625378,0.00024225992919786214
0.5,1,3,3,Ucal,context_1,1,4877,0.46928838951310864,0.203570747823877,0.44863645683822023,0.4475571055592377,0.4449333941775168,0.027248958061738156,-0.002623711381720939
0.5,1,3,3,Ucal,context_1,2,5496,0.32832725901721754,0.2022237753351547,0.31131732168850074,0.31458274265642794,0.3156299005985108,0.027922873491540975,0.001047157942082901
0.5,1,3,3,Ucal,context_1,3,4489,0.15746120937360322,0.19900883156490248,0.16306527066161727,0.16002652165578504,0.1567850232906067,0.026728882946345376,-0.0032414983651783556
0.5,1,3,3,Ucal,context_1,4,4596,0.07211661957359362,0.19787788296588094,0.08616187989556136,0.08630465857888871,0.08845324120488346,0.0248088685715015,0.0021485826259947426
0.5,1,3,3,Ucal,pooled,0,9230,0.4417064038147662,0.19868252888326518,0.4255687973997833,0.436223828085453,0.4354886533549199,0.027537932657971696,-0.0007351747305331225
0.5,1,3,3,Ucal,pooled,1,9291,0.3926668558277373,0.20168371791366496,0.398557744053385,0.3932253702021129,0.39125810982042986,0.028167257441655134,-0.0019672603816830066
0.5,1,3,3,Ucal,pooled,2,10627,0.32725776849566485,0.2009397791074006,0.32050437564693707,0.3179125074264589,0.317445751212287,0.02882255190272062,-0.000466756214171864
0.5,1,3,3,Ucal,pooled,3,9050,0.23698206949265901,0.19964901348627528,0.232707182320442,0.23142021620512337,0.22909468775131425,0.02858545849318436,-0.0023255284538091217
0.5,1,3,3,Ucal,pooled,4,8845,0.19380909787886533,0.19904496060939397,0.18100621820237422,0.18357093742526878,0.18401439967230931,0.02767778204259378,0.0004434622470405292
0.5,1,3,4,Ucal,context_0,0,4476,0.3225396017558369,0.20004836082264305,0.34673815907059874,0.3467588617921648,0.3457545162810277,0.029566709250496252,-0.0010043455111370544
0.5,1,3,4,Ucal,context_0,1,4495,0.3153503184713376,0.19980655670942782,0.3368186874304783,0.3385609159024393,0.33729055569288596,0.02899667381578839,-0.0012703602095533399
0.5,1,3,4,Ucal,context_0,2,5289,0.3258877434135166,0.1999847281612706,0.3189638873132917,0.3208168878070876,0.3190565424250912,0.029424576196099967,-0.001760345381996451
0.5,1,3,4,Ucal,context_0,3,4391,0.31515999745530887,0.20004836082264305,0.30471418811204737,0.2975745093695899,0.2963053066647425,0.030313273519614277,-0.0012692027048474427
0.5,1,3,4,Ucal,context_0,4,4224,0.31544136352073265,0.20011199348401548,0.2821969696969697,0.285824541364987,0.28530879577297263,0.03000175998696167,-0.0005157455920142996
0.5,1,3,4,Ucal,context_1,0,4776,0.5615018031942298,0.1973187623101849,0.5236599664991625,0.523347406160598,0.5241778319689072,0.02562092617994452,0.0008304258083091609
0.5,1,3,4,Ucal,context_1,1,4767,0.46928838951310864,0.203570747823877,0.461086637298091,0.45619214060598134,0.45356444333187057,0.026928812473549252,-0.002627697274110741
0.5,1,3,4,Ucal,context_1,2,5398,0.32832725901721754,0.2022237753351547,0.3158577250833642,0.3146961995066813,0.3159629432764008,0.0279889083349348,0.0012667437697194515
0.5,1,3,4,Ucal,context_1,3,4629,0.15746120937360322,0.19900883156490248,0.15402894793691943,0.15625141695669723,0.15360947690548432,0.026627422030829056,-0.0026419400512129165
0.5,1,3,4,Ucal,context_1,4,4598,0.07211661957359362,0.19787788296588094,0.08351457155284907,0.08665849194991986,0.08850159977974711,0.02464689452488951,0.0018431078298272595
0.5,1,3,4,Ucal,pooled,0,9252,0.4417064038147662,0.19868252888326518,0.4380674448767834,0.43791611297068156,0.4378588997359902,0.02752984587555515,-5.721323469140753e-05
0.5,1,3,4,Ucal,pooled,1,9262,0.3926668558277373,0.20168371791366496,0.40077736989851004,0.3991037844148324,0.39713482500567365,0.02793237938494689,-0.001968959409158731
0.5,1,3,4,Ucal,pooled,2,10687,0.32725776849566485,0.2009397791074006,0.3173949658463554,0.31772533026562666,0.31749396656613815,0.028699420856475227,-0.00023136369948850285
0.5,1,3,4,Ucal,pooled,3,9020,0.23698206949265901,0.19964901348627528,0.22738359201773836,0.22504850107920407,0.22307481930824513,0.02842172068795277,-0.001973681770958948
0.5,1,3,4,Ucal,pooled,4,8822,0.19380909787886533,0.19904496060939397,0.17864429834504647,0.1820197924179819,0.18273347417051844,0.02721082013266471,0.0007136817525365379
0.5,1,4,0,Ecal,context_0,0,4611,0.3225396017558369,0.20004836082264305,0.3441769681197137,0.3547266583733795,0.3561099148273623,0.010098513585299809,0.0013832564539827666
0.5,1,4,0,Ecal,context_0,1,4680,0.3153503184713376,0.19980655670942782,0.3401709401709402,0.33459004543037113,0.3348233062431662,0.0100473018566845,0.00023326081279506031
0.5,1,4,0,Ecal,context_0,2,5356,0.3258877434135166,0.1999847281612706,0.30657206870799103,0.3156705951176256,0.3158358911301348,0.009081945385594986,0.0001652960125092609
0.5,1,4,0,Ecal,context_0,3,4731,0.31515999745530887,0.20004836082264305,0.2919044599450433,0.29492658473310324,0.2941014208348401,0.010376830127243173,-0.0008251638982631621
0.5,1,4,0,Ecal,context_0,4,4517,0.31544136352073265,0.20011199348401548,0.2789462032322338,0.2762230306580079,0.2758754040639314,0.00977609445091864,-0.0003476265940764902
0.5,1,4,0,Ecal,context_1,0,4520,0.5615018031942298,0.1973187623101849,0.5214601769911504,0.5259896143850565,0.526976300271607,0.011510857734570343,0.0009866858865505298
0.5,1,4,0,Ecal,context_1,1,4629,0.46928838951310864,0.203570747823877,0.4439403758911212,0.44926433845932784,0.4484629745328174,0.011577442851399737,-0.000801363926510441
0.5,1,4,0,Ecal,context_1,2,5189,0.32832725901721754,0.2022237753351547,0.31200616689150124,0.3147614877688951,0.3150065471830109,0.010955969171298732,0.00024505941411575433
0.5,1,4,0,Ecal,context_1,3,4450,0.15746120937360322,0.19900883156490248,0.1552808988764045,0.15565227441154839,0.15632319015482168,0.011203000730876758,0.0006709157432732957
0.5,1,4,0,Ecal,context_1,4,4333,0.07211661957359362,0.19787788296588094,0.08677590583891069,0.08673772612187264,0.08453557789093583,0.00931189371274641,-0.0022021482309368227
0.5,1,4,0,Ecal,pooled,0,9131,0.4417064038147662,0.19868252888326518,0.4319351659183003,0.4395047288117521,0.4406916761030152,0.01079764791392787,0.0011869472912630526
0.5,1,4,0,Ecal,pooled,1,9309,0.3926668558277373,0.20168371791366496,0.39177140401761734,0.39161306642414495,0.3913318489988645,0.010808180862435582,-0.0002812174252804758
0.5,1,4,0,Ecal,pooled,2,10545,0.32725776849566485,0.2009397791074006,0.3092460881934566,0.3152232401595827,0.31542778627080564,0.010004117924619808,0.00020454611122297303
0.5,1,4,0,Ecal,pooled,3,9181,0.23698206949265901,0.19964901348627528,0.22568347674545255,0.22742079223436462,0.22732077313566984,0.010777272256223616,-0.00010001909869478855
0.5,1,4,0,Ecal,pooled,4,8850,0.19380909787886533,0.19904496060939397,0.18485875706214688,0.1834501691263611,0.1821945603568591,0.009548819671427084,-0.0012556087695020067
0.5,1,4,1,Ecal,context_0,0,4602,0.3225396017558369,0.20004836082264305,0.3474576271186441,0.34866910129024614,0.3499810790836565,0.009846369983804053,0.0013119777934103621
0.5,1,4,1,Ecal,context_0,1,4727,0.3153503184713376,0.19980655670942782,0.3289612862280516,0.3350649846704712,0.3349258327213974,0.009864682847472302,-0.00013915194907374026
0.5,1,4,1,Ecal,context_0,2,5455,0.3258877434135166,0.1999847281612706,0.32997250229147573,0.323170864603915,0.3233961385498071,0.009107080880466313,0.00022527394589210846
0.5,1,4,1,Ecal,context_0,3,4652,0.31515999745530887,0.20004836082264305,0.29342218400687875,0.29270811527663154,0.292022384766422,0.010299481941133906,-0.0006857305102095149
0.5,1,4,1,Ecal,context_0,4,4459,0.31544136352073265,0.20011199348401548,0.2899753307916573,0.2908137231458661,0.2908448611055489,0.009733609892731296,3.1137959682826476e-05
0.5,1,4,1,Ecal,context_1,0,4457,0.5615018031942298,0.1973187623101849,0.540946825218757,0.5338503091704934,0.5348159447864003,0.011316994729116773,0.0009656356159068555
0.5,1,4,1,Ecal,context_1,1,4656,0.46928838951310864,0.203570747823877,0.4482388316151203,0.44952276982591066,0.44858267201075513,0.011308323386395503,-0.0009400978151555221
0.5,1,4,1,Ecal,context_1,2,5278,0.32832725901721754,0.2022237753351547,0.3198181129215612,0.3203204724522658,0.3204977946576859,0.011052335549217224,0.0001773222054200626
0.5,1,4,1,Ecal,context_1,3,4437,0.15746120937360322,0.19900883156490248,0.15596123506874013,0.15901979952815526,0.1592433724904184,0.011194817069319705,0.0002235729622631318
0.5,1,4,1,Ecal,context_1,4,4293,0.07211661957359362,0.19787788296588094,0.08199394362916375,0.08698246457574739,0.08465318182548831,0.009402568345868188,-0.002329282750259072
0.5,1,4,1,Ecal,pooled,0,9059,0.4417064038147662,0.19868252888326518,0.4426537145380285,0.4397776832001989,0.44091926171276885,0.010569912813019064,0.001141578512569968
0.5,1,4,1,Ecal,pooled,1,9383,0.3926668558277373,0.20168371791366496,0.3881487797079825,0.39186083329923876,0.39132423874625616,0.010581041192268893,-0.0005365945529825942
0.5,1,4,1,Ecal,pooled,2,10733,0.32725776849566485,0.2009397791074006,0.324979036616044,0.32176917171502983,0.32197086518144635,0.010063668427439882,0.00020169346641652307
0.5,1,4,1,Ecal,pooled,3,9089,0.23698206949265901,0.19964901348627528,0.22631752668060293,0.22744515378735997,0.22720332024132264,0.010736559943528052,-0.00024183354603731405
0.5,1,4,1,Ecal,pooled,4,8752,0.19380909787886533,0.19904496060939397,0.18795703839122485,0.19083113710364494,0.18970444986819746,0.009571228567241885,-0.0011266872354474947
0.5,1,4,2,Ecal,context_0,0,4715,0.3225396017558369,0.20004836082264305,0.34782608695652173,0.3512488286938293,0.3522722897978059,0.00979464987075857,0.0010234611039765945
