prevalence,kappa,trial,repeat,model,group,amount_ks,amount_lag1_acf_error,amount_scaled_w1,gap_conditioned_mark_tv,gap_ks,gap_lag1_acf_error,gap_repeat_mi_error,gap_scaled_w1,gap_zero_rate_error,length_scaled_w1,mark_sparse_tv,short_gap_repeat_curve_l1,transition_conditioned_mark_tv
0.5,0,0,2,Egap,context_1,0.031577159466577465,0.010288177452044883,0.062457740629458434,0.02410967745132223,0.026991988570193692,0.03877508159223038,3.543161853337707e-05,0.052234754479540374,0.0,0.012927080879661,0.016940420170129346,0.007341511554681879,0.06495220801328447
0.5,0,0,2,Egap,pooled,0.031802201751790604,0.003972484289831446,0.06347385490703457,0.01655779629950828,0.020455667727124704,0.028754674459721394,8.846182356654208e-07,0.05131032437351193,0.0,0.011237280152187418,0.01174988944243793,0.0027154105179406523,0.04500666536522537
0.5,0,0,3,Egap,context_0,0.03074425030962752,0.00356957270028714,0.062242337533219616,0.027776183905177224,0.02830750024677775,0.036481788316467006,0.00010056572271986599,0.05419525803133094,0.0,0.017184905281574,0.021547241506253173,0.008753965158333599,0.06648786368540502
0.5,0,0,3,Egap,context_1,0.03071379383347439,0.0006749369935789399,0.05734722239954622,0.027416719062206125,0.02298097860544579,0.029086798241889547,9.527160359824063e-05,0.05203436172723424,0.0,0.012927080879661,0.021699082853750593,0.010169981456050843,0.06540365029234298
0.5,0,0,3,Egap,pooled,0.029794745528873068,0.0014249787661555074,0.0597570499846922,0.019624843542123533,0.024009510073078166,0.03270417613262423,5.6075908734005384e-05,0.05189725485161581,0.0,0.011237280152187418,0.015494700452041118,0.0057483327035881444,0.04533888642761064
0.5,0,0,4,Egap,context_0,0.03090180532258574,0.0003212634341656132,0.06012745750088286,0.029717198274426673,0.02352593773715239,0.04592278003747455,0.0001029016200730203,0.05291494713189899,0.0,0.017184905281574,0.020202216179587812,0.005611766262524907,0.06735876623971672
0.5,0,0,4,Egap,context_1,0.03572758207773641,0.0018645489489216213,0.06308801716264936,0.026016889246838613,0.021110286945027534,0.024974053428893472,2.0860134464879647e-05,0.051403367804424484,0.0,0.012927080879661,0.01938829253048404,0.006228221445494228,0.06499693691687322
0.5,0,0,4,Egap,pooled,0.03276035442089753,0.00104059242972155,0.0612237648852287,0.0190448522947209,0.0219998845007931,0.03536629707094775,5.854220331269434e-05,0.051407449795725625,0.0,0.011237280152187418,0.015270865623498612,0.005057253311102169,0.04644611095691565
0.5,0,0,0,Ecal,context_0,0.029177645103943828,0.0012724340835410517,0.05990385245237255,0.024664714027801432,0.02300018149598737,0.007926086953147837,8.175780983168891e-06,0.051569274873624664,0.0,0.017184905281574,0.015321210563537722,0.0042115644610300875,0.06499227965866386
0.5,0,0,0,Ecal,context_1,0.028200890745308405,0.0033196921235796343,0.05723363399242907,0.020835005711070727,0.021552995276400755,0.03557438568535444,8.264661767507516e-06,0.051699866801635956,0.0,0.012927080879661,0.012497322255436347,0.01016979860570787,0.06168544443327829
0.5,0,0,0,Ecal,pooled,0.02802826652927859,0.0022927129853027254,0.05851119961911769,0.014427495739464282,0.02082755737835018,0.021689037432649383,1.3898138005616586e-05,0.05147807626921845,0.0,0.011237280152187418,0.00791896234514505,0.004892367177062837,0.04380705932494045
0.5,0,0,1,Ecal,context_0,0.03364337875768014,0.000734506159005985,0.05971489583835212,0.027326674137546678,0.01935848789926886,0.011133625652439125,5.27129738203781e-05,0.05216526848405239,0.0,0.017184905281574,0.019826674637855812,0.004654093627208373,0.06876663255751178
0.5,0,0,1,Ecal,context_1,0.030698881762969088,0.006661558056843156,0.06325890864379737,0.023187005936800113,0.020253278887189988,0.04132995555049819,0.00015571464318449882,0.051304070281297354,0.0,0.012927080879661,0.016448049314554857,0.008222262504278311,0.06561974604448916
0.5,0,0,1,Ecal,pooled,0.031658571617021014,0.0030006910183124616,0.06149058645926172,0.01662345535577683,0.01920379608008202,0.026127894907224683,4.825942904483952e-05,0.05138313965275522,0.0,0.011237280152187418,0.011509985331135265,0.005297000513121425,0.04859802831117017
0.5,0,0,2,Ecal,context_0,0.033983466815077745,0.002393181739455721,0.0645579138128854,0.02100770837587308,0.021968392839102874,0.018652392847217883,5.051385296409624e-05,0.05164144493183345,0.0,0.017184905281574,0.012360006977442734,0.00464989529094637,0.06411892539297402
0.5,0,0,2,Ecal,context_1,0.0316177011028379,0.010308467963146337,0.062442211508518884,0.02432124447237455,0.02694968022698843,0.03850824876588367,3.12942681422183e-05,0.05222555355845174,0.0,0.012927080879661,0.017345836532733742,0.007188277720216163,0.06550728501467647
0.5,0,0,2,Ecal,pooled,0.03177289160917929,0.0039873714560933055,0.06345566482056121,0.01655029312797451,0.020455667727124704,0.028647419517388542,1.9478002808977164e-06,0.05131193473408945,0.0,0.011237280152187418,0.011954271391424208,0.0023580839084625244,0.04504690430994916
0.5,0,0,3,Ecal,context_0,0.030785467027128144,0.0035279133903755033,0.06222742296857057,0.027747351911817424,0.028135412826368167,0.03696755465282084,0.00012598497550838012,0.054095580417707935,0.0,0.017184905281574,0.021670891658755007,0.008401619462671059,0.06645996682571431
0.5,0,0,3,Ecal,context_1,0.03071379383347439,0.0006815325978789778,0.057351901751381065,0.02677620203795316,0.022938670262240557,0.02903939703783824,7.881124317670694e-05,0.052043716006516895,0.0,0.012927080879661,0.02076662521976049,0.009735153398362926,0.06534231047981266
0.5,0,0,3,Ecal,pooled,0.029794745528873068,0.0014006268977546784,0.05975107928436698,0.019472119135282406,0.02392418584099626,0.032918410154669384,6.992182815905709e-05,0.05186579273548936,0.0,0.011237280152187418,0.015290318503054855,0.006108618915789926,0.04532352742563616
0.5,0,0,4,Ecal,context_0,0.030943022040086365,0.00028918531203027615,0.06014496671685679,0.030074377788032146,0.023698025157561975,0.046866949401471125,7.364365649949645e-05,0.052940418072183845,0.0,0.017184905281574,0.020779250224596434,0.004410786779678761,0.06747795864409767
0.5,0,0,4,Ecal,context_1,0.03576812371399685,0.001828325495940036,0.06306917877295107,0.025701600069341454,0.021110286945027534,0.025006385197126627,1.8024339343694965e-05,0.0514145435745648,0.0,0.012927080879661,0.019145042712921403,0.006663054852057236,0.064759912324946
0.5,0,0,4,Ecal,pooled,0.032801230810694804,0.0010062804534070042,0.06122130431297715,0.018891208282313984,0.0219998845007931,0.035850764709342633,4.953720899853896e-05,0.05140402899412175,0.0,0.011237280152187418,0.015005169089816448,0.0047598632675239306,0.046327897906345825
0.5,0,1,0,Ugap,context_0,0.0363514807186921,0.00541356970258648,0.0654135586855871,0.02157785134701169,0.022843960192925394,0.010842913592220726,9.443922936768227e-05,0.05241742700230741,0.0,0.03094431757941527,0.015000581640213975,0.007638440065491241,0.062869078010949
0.5,0,1,0,Ugap,context_1,0.03691459930938412,0.004511442813111032,0.06598483882293793,0.023188563719042734,0.021070972061788207,0.025502055775996665,0.00022398065034152876,0.051486683807728716,0.0,0.010079068346431328,0.012970228790771667,0.009958914947831205,0.06858706362758123
0.5,0,1,0,Ugap,pooled,0.03592180162331954,0.0050397054481210925,0.06563048023498112,0.01885084227094308,0.02139286918646044,0.01799013500242251,0.00015236223054888843,0.05124059889818501,0.0,0.014722275239418995,0.014924478881542292,0.007196178117469371,0.046650704863148144
0.5,0,1,1,Ugap,context_0,0.03825667096861329,0.006671811833020242,0.06575506387148533,0.024315864770420734,0.020254340829493622,0.016951302395857362,2.370777967589669e-05,0.05136933768396926,0.0,0.03094431757941527,0.015064836099383512,0.003699484949932531,0.06666633353098617
0.5,0,1,1,Ugap,context_1,0.03176104429823634,0.00606859762743357,0.0642630085237841,0.02378939173603534,0.021537732334950266,0.021452408446209797,3.372559809523991e-05,0.05150288742407441,0.0,0.010079068346431328,0.01587104518624645,0.002853176242073876,0.06693875834615667
0.5,0,1,1,Ugap,pooled,0.034860487120400685,0.0006309340994901133,0.06504834385106793,0.02099856374461578,0.020842965419619608,0.01924512737935541,3.483255917984061e-05,0.051188086784577355,0.0,0.014722275239418995,0.016426487071728297,0.002413983323111374,0.04785596192434942
0.5,0,1,2,Ugap,context_0,0.03466759697271454,0.007484606525297338,0.0640506923773429,0.025768490318997056,0.025559021614197652,0.0063849601519010285,0.0002166025883701228,0.052917827113973255,0.0,0.03094431757941527,0.01829836067186761,0.011549139424339763,0.06502848960056183
0.5,0,1,2,Ugap,context_1,0.029614545806659676,0.002782903821501874,0.06505548440448553,0.025906596393697717,0.02165994157120632,0.02519787177081534,0.00013895669162290524,0.05144419226489312,0.0,0.010079068346431328,0.01674480105579064,0.00920896453726813,0.06514119611764595
0.5,0,1,2,Ugap,pooled,0.031389830156675735,0.0025878463991221854,0.06453417274433085,0.02005612020386611,0.022580246665902304,0.015390009260516993,0.00013041361594240354,0.05191213001721491,0.0,0.014722275239418995,0.015203238264433004,0.007316504074270172,0.04795640408303747
0.5,0,1,3,Ugap,context_0,0.03239289776507043,0.013084514638282096,0.05947807439225915,0.022143846716757412,0.020781719179929103,0.023735327768901332,4.311626366760972e-05,0.05156560665465475,0.0,0.03094431757941527,0.01089998136007905,0.008026380902494742,0.06101471978240583
0.5,0,1,3,Ugap,context_1,0.036783063669592275,0.0062741073200130735,0.06312721787317947,0.03005332025084353,0.020547754428184045,0.0366476805461599,4.431269900802786e-05,0.05145096232219128,0.0,0.010079068346431328,0.025431080073388304,0.01001205259647326,0.06836100689871105
0.5,0,1,3,Ugap,pooled,0.03393710734922334,0.003962007745418603,0.061091994739775946,0.01903713767404983,0.020398812377171227,0.030006409217128396,1.3443789648402683e-05,0.051207926981121775,0.0,0.014722275239418995,0.015687659090528123,0.006797709250368098,0.043757981771334116
0.5,0,1,4,Ugap,context_0,0.03317806682386781,0.009057889715730759,0.06354753156453552,0.02024885560847697,0.022522378008578425,0.015842303772511418,2.718560650647546e-05,0.051535948219082035,0.0,0.03094431757941527,0.010331390909356645,0.0064878456608803425,0.06460165794698962
0.5,0,1,4,Ugap,context_1,0.032268002688292385,0.004161763548062222,0.06244807699620862,0.026793608599426786,0.02086820903553943,0.024190878109206074,8.10032930090586e-06,0.051309014876340577,0.0,0.010079068346431328,0.019960573709130347,0.006524074671897814,0.06803009201019783
0.5,0,1,4,Ugap,pooled,0.0324487941605176,0.002782881011797013,0.06293417897875404,0.02338188183386309,0.021223668027432474,0.019935701158502656,9.917771961810929e-06,0.05121871362878365,0.0,0.014722275239418995,0.017363468091230093,0.003104494820030037,0.0476071103046348
0.5,0,1,0,Ucal,context_0,0.03646566591235445,0.005350103191647139,0.06543462021301014,0.022010140183760882,0.022884157965968766,0.010877862570664185,8.699683494330969e-05,0.05241500537822592,0.0,0.03094431757941527,0.01568856591175393,0.007090871997720704,0.06307976821361004
0.5,0,1,0,Ucal,context_1,0.03691459930938412,0.004488335734090519,0.06599895609229497,0.02304084005169727,0.0208477976286513,0.025261781423373084,0.00019199329341642815,0.05142963798977467,0.0,0.010079068346431328,0.012970228790771688,0.009138956810477643,0.06849158268555601
0.5,0,1,0,Ucal,pooled,0.03592180162331954,0.004995281776986698,0.06565032009035617,0.018738580649493596,0.02137171904158186,0.017892159590513948,0.00014458462241629115,0.05125409774056726,0.0,0.014722275239418995,0.015042048920902308,0.00697153353079763,0.04697020582994189
0.5,0,1,1,Ucal,context_0,0.038218136808080005,0.006693125627542192,0.0657636402884341,0.023998914236735166,0.020334736375580365,0.017305604334461308,1.0265579796256142e-05,0.05135334443898842,0.0,0.03094431757941527,0.014880581148730872,0.0031746229365354197,0.06696736919569869
0.5,0,1,1,Ucal,context_1,0.031675493780655706,0.00611581969190511,0.06425395183566024,0.024377350900781292,0.02149309744832295,0.020451171090003134,3.977263236268016e-05,0.05149182530069563,0.0,0.010079068346431328,0.016812100879633397,0.003948544524976827,0.0671523791154749
0.5,0,1,1,Ucal,pooled,0.0348601391590837,0.0006201509216300243,0.06504888706963444,0.021608712904701934,0.020864115564498076,0.01896118878687053,3.268298881904902e-05,0.05119625957699301,0.0,0.014722275239418995,0.016831928090196152,0.002483809920635136,0.04774299250904152
0.5,0,1,2,Ucal,context_0,0.03470613113324783,0.00753623514201639,0.06408111825587762,0.0254377442921378,0.025719812706371137,0.006061344113364633,0.00018718994974096278,0.052983813955842694,0.0,0.03094431757941527,0.017720348263867904,0.010472022765613712,0.06499745414844127
0.5,0,1,2,Ucal,context_1,0.029571770547869303,0.0027324884842705897,0.06501717109916988,0.026804987506707793,0.021793846231088487,0.025182982535678522,9.67917159024121e-05,0.05149552481649948,0.0,0.010079068346431328,0.017822094146067134,0.008460633184817826,0.06517421819459952
0.5,0,1,2,Ucal,pooled,0.031470918360369304,0.0026403454843186855,0.06453256370626936,0.020372843786390756,0.022749447824930213,0.015209535372494198,0.00011806331050233485,0.05196590719598424,0.0,0.014722275239418995,0.015182966213509612,0.007419206440515879,0.04753258716150784
0.5,0,1,3,Ucal,context_0,0.03239289776507043,0.013059880446004129,0.05949819773419745,0.022085079318884256,0.020711742436604008,0.023922515342283318,2.1310915670681827e-05,0.05155982664564742,0.0,0.03094431757941527,0.011283042428820288,0.007978230602199645,0.06062705705700403
0.5,0,1,3,Ucal,context_1,0.03665473789322132,0.0062219795216918285,0.06314551734151365,0.029794909602666647,0.020413849768301878,0.036687428785582774,4.616348287218031e-05,0.05144627065846368,0.0,0.010079068346431328,0.02521720377943673,0.010382532387369452,0.06811877593317406
0.5,0,1,3,Ucal,pooled,0.03390290906374016,0.003973301610713236,0.061110717628466975,0.018974999315731905,0.02037766223229276,0.03012198894008057,1.103019948317486e-05,0.051205122679186664,0.0,0.014722275239418995,0.015490838359917103,0.006979879725238802,0.04334021439689955
0.5,0,1,4,Ucal,context_0,0.03310099850280113,0.009017060033488358,0.06354313733232367,0.01982024478647406,0.022441982462491683,0.015932628446563055,2.8200358956318372e-05,0.05153162550991852,0.0,0.03094431757941527,0.01021267189804783,0.006540117304828427,0.06434128375924875
0.5,0,1,4,Ucal,context_1,0.03218245217071175,0.004126617303302075,0.06244350474548201,0.026549465992799743,0.020912843922166857,0.024329626768319013,9.077555817631905e-06,0.05131380874884313,0.0,0.010079068346431328,0.019532821121227176,0.005324556152190452,0.06794060145276022
0.5,0,1,4,Ucal,pooled,0.03248933826236433,0.002778144606594932,0.06293002187022433,0.022767726183626432,0.021244818172310942,0.02004761819366334,1.3503617449252029e-05,0.05122272092207457,0.0,0.014722275239418995,0.01686049711011435,0.003365714946028179,0.047281116037705566
0.5,0,1,0,Egap,context_0,0.03647528711700754,0.005382066915806083,0.065496088600251,0.02151988116251641,0.022706404985139428,0.009234691114475516,4.575967822890298e-05,0.05208449692743581,0.0,0.03094431757941527,0.014802111987033635,0.005972336690985043,0.0626764747819031
0.5,0,1,0,Egap,context_1,0.03688389776276002,0.004492246101791765,0.06618303752518466,0.022260125446513564,0.02133878138155254,0.024226914754802875,0.00021609653823446805,0.05152146715982745,0.0,0.010079068346431328,0.014164280272296898,0.010057204288014779,0.06805214007190144
0.5,0,1,0,Egap,pooled,0.03586791122244115,0.005014274596625359,0.065766172742189,0.01940040372404255,0.021287118462067878,0.01653511430968843,0.00012287260386162195,0.05118313845540167,0.0,0.014722275239418995,0.015492096307397289,0.006070577583784737,0.04662684854323821
0.5,0,1,1,Egap,context_0,0.03810053621364501,0.00654457861775181,0.06584836657600836,0.024981543270287652,0.020415131921667107,0.01422686608694776,3.028894681648023e-05,0.05136022261270462,0.0,0.03094431757941527,0.0158355193100498,0.004728086938958515,0.06719768879568933
0.5,0,1,1,Egap,context_1,0.031666030882424145,0.005975071040067728,0.06447655826017169,0.023896020935482574,0.02189481142796934,0.021604038791996988,1.0914346594273461e-05,0.05159930248971404,0.0,0.010079068346431328,0.015949431071972126,0.003615754296446743,0.06681114733712305
0.5,0,1,1,Egap,pooled,0.03477026940980804,0.0006063549899793404,0.0652008329419082,0.022026358725470884,0.021096767158161445,0.017871191533783873,3.3164184319721456e-05,0.051199332225781866,0.0,0.014722275239418995,0.017541449872514846,0.002780667476227036,0.047707102394195566
0.5,0,1,2,Egap,context_0,0.034698236425903306,0.007441430723334191,0.06418315856917126,0.026455337881809666,0.025880603798544677,0.006998761622012434,0.00013222875416677641,0.05325999220829247,0.0,0.03094431757941527,0.019069711643196752,0.010500611296033493,0.06522981233185432
0.5,0,1,2,Egap,context_1,0.029775469251506648,0.002748704976302198,0.06518810888323263,0.025245165122401412,0.022374099757244525,0.024091233825215108,6.485413440394759e-05,0.05163151654037921,0.0,0.010079068346431328,0.017479892075744644,0.007565362110812432,0.0656225248430855
0.5,0,1,2,Egap,pooled,0.03146765009324659,0.002582808377242088,0.06466336670170618,0.019939521985456198,0.02310900028786461,0.015191122534006299,8.643492899936109e-05,0.052194652538290476,0.0,0.014722275239418995,0.015503488736314849,0.006325435972058505,0.047801826014679645
0.5,0,1,3,Egap,context_0,0.03250250590816517,0.013147471659149404,0.059580082807928675,0.021247128120240457,0.021194115713124573,0.023637316730235974,6.34558531870732e-05,0.05171150783729072,0.0,0.03094431757941527,0.011552949785007604,0.008426764833985608,0.06125941943134815
0.5,0,1,3,Egap,context_1,0.036727194751771386,0.006431378781132765,0.0633463608399045,0.02877369768101419,0.021083373067712685,0.03643848250698299,3.6421429850813766e-05,0.05148044970791086,0.0,0.010079068346431328,0.02333509239266282,0.008505193714626233,0.06954264025492925
0.5,0,1,3,Egap,pooled,0.0339362954394839,0.003915642585652338,0.06124693781190694,0.018885345635508758,0.02048341295668521,0.029859771635237967,2.0750867637253428e-05,0.051264653327147636,0.0,0.014722275239418995,0.01518085781744332,0.006730675800220306,0.04455141151980892
0.5,0,1,4,Egap,context_0,0.03375242511018228,0.009185773989940884,0.06356282573639602,0.019358975423470617,0.022522378008578425,0.017792430942261253,4.1106547009032263e-05,0.05156415787763863,0.0,0.03094431757941527,0.010675081824447555,0.006219185367344633,0.06447228138516721
0.5,0,1,4,Egap,context_1,0.03246901869205676,0.004150341715529226,0.06264832037821208,0.02650658161612231,0.02118065324193119,0.027397186417199113,5.709244982817787e-07,0.051560930878483395,0.0,0.010079068346431328,0.019717145001742962,0.005835616106914386,0.06790900413951366
0.5,0,1,4,Egap,pooled,0.03268206325234824,0.002853487874036672,0.06303598402774663,0.022517911609049802,0.02137171904158186,0.02248706586011237,1.666259363297898e-05,0.051254504255569905,0.0,0.014722275239418995,0.016836394767221926,0.003177602998546726,0.04748742660511996
0.5,0,1,0,Ecal,context_0,0.03651382127754088,0.005336008451651504,0.06551084885101784,0.022006480346277762,0.022706404985139428,0.009208182687790403,5.589027955565397e-05,0.052101306199459345,0.0,0.03094431757941527,0.015407913294963023,0.006258356564334022,0.06279845768130074
0.5,0,1,0,Ecal,context_1,0.036926673021550394,0.00444480525193989,0.06616998524691105,0.022613693899790427,0.021294146494925226,0.02406575095708076,0.0001899528520112761,0.05150784940977329,0.0,0.010079068346431328,0.014249830789877564,0.009679161704009748,0.06799407555145434
0.5,0,1,0,Ecal,pooled,0.03584763917151779,0.004967390720347941,0.0657682770956716,0.019427679263215,0.021287118462067878,0.016444205399782946,0.00012573800570630806,0.051187898842051195,0.0,0.014722275239418995,0.015573184511090825,0.0060376151771257824,0.04683668698873836
0.5,0,1,1,Ecal,context_0,0.03818925110773702,0.006638762338125048,0.06583891915864734,0.025382241149049817,0.020415131921667107,0.013867132116789804,3.7780500375116024e-05,0.051351802796358155,0.0,0.03094431757941527,0.016267810927930115,0.005021042153380691,0.0679050922843796
0.5,0,1,1,Ecal,context_1,0.031666030882424145,0.006024273654579325,0.06446498176722973,0.024107008014071948,0.021850176541342026,0.021646369460128476,5.963302690580334e-06,0.05154966345781922,0.0,0.010079068346431328,0.01599220633076245,0.00342352805372827,0.06682869112503331
0.5,0,1,1,Ecal,pooled,0.034831085562578246,0.0006328954638774773,0.06519005872540065,0.02246153769756783,0.021075617013282977,0.0176933732488751,2.855927561318532e-05,0.05120635201388083,0.0,0.014722275239418995,0.017987434992829496,0.002322868890683804,0.04759166571755227
0.5,0,1,2,Ecal,context_0,0.034698236425903306,0.007474550179743933,0.06417656623256246,0.02617173791468801,0.025719812706371137,0.006839424455869825,0.00010342763741499927,0.053194090501749385,0.0,0.03094431757941527,0.018992643322130156,0.01022584820741134,0.06487624523081385
0.5,0,1,2,Ecal,context_1,0.02981824451029702,0.002750697153679287,0.06520387500108843,0.02549052647709763,0.022195560210734988,0.023659251781777108,5.4302279680360844e-05,0.0515886544609908,0.0,0.010079068346431328,0.01760821785211556,0.007342046548911649,0.06570337043909999
0.5,0,1,2,Ecal,pooled,0.031447378042323115,0.002598791088541018,0.06466741042912551,0.020095245404576308,0.022939799128836647,0.014905073594542101,7.632983578075871e-05,0.05213756219024102,0.0,0.014722275239418995,0.015750583639364563,0.00616048145722777,0.047821351270931206
0.5,0,1,3,Ecal,context_0,0.03250250590816517,0.013079264387836426,0.059599179350192974,0.021567075778770387,0.02099312684790766,0.023740541449071728,3.957748929991564e-05,0.05168745732782624,0.0,0.03094431757941527,0.012285098835140566,0.007694120128388667,0.06118747980764658
0.5,0,1,3,Ecal,context_1,0.03673784637254868,0.006429415738022612,0.06334050691249703,0.028856644740003136,0.021038738181085315,0.036477515742321595,3.032064024337868e-05,0.051480330549782696,0.0,0.010079068346431328,0.023506193427824115,0.008147953527975798,0.06930615686809789
0.5,0,1,3,Ecal,pooled,0.03392067571906848,0.0038807496252414916,0.0612509168095499,0.019255294371634944,0.020462262811806742,0.02993157910679624,1.4413561685790773e-05,0.0512476235617368,0.0,0.014722275239418995,0.015267845799759774,0.006214235829826825,0.044196070132428864
0.5,0,1,4,Ecal,context_0,0.03367535678911571,0.009166724891684764,0.06353539010112287,0.019441361738027626,0.02236158691640494,0.0176460701157391,3.35490738646689e-07,0.05155073456007251,0.0,0.03094431757941527,0.010906286787647448,0.00472150859539147,0.06447286019037857
0.5,0,1,4,Ecal,context_1,0.032426243433266444,0.004164076394234967,0.06265470329823641,0.026538375025540763,0.02118065324193119,0.02762721947032447,4.3967287447044365e-06,0.05156002799986053,0.0,0.010079068346431328,0.019845470778113945,0.005915882726988178,0.06772772791936948
0.5,0,1,4,Ecal,pooled,0.0326415191505014,0.002837013469057941,0.06302369781746237,0.022529131150028088,0.02137171904158186,0.02251660666309578,5.076670934370389e-06,0.05125416304924628,0.0,0.014722275239418995,0.016633674257987997,0.002883291610050712,0.04757530503287875
0.5,0,2,0,Ugap,context_0,0.03219897933040283,0.001513450891688012,0.06056732214178773,0.021355404283567435,0.020317780255576012,0.017584871301109972,7.694351128461859e-05,0.05129243505014476,0.0,0.0205065218330238,0.011741387409212345,0.008990255360506851,0.06452318647907608
0.5,0,2,0,Ugap,context_1,0.028729742705020378,0.0038672345530677225,0.05640611188258297,0.024239797642430203,0.022364657136582644,0.027604358120065856,5.4276976333212594e-05,0.051757285617949476,0.0,0.02518277286098999,0.015480181112637825,0.00411676985722601,0.06612418208251672
0.5,0,2,0,Ugap,pooled,0.029707840692545617,0.002688343799758554,0.058464119483590184,0.016355669951671765,0.020444487889449303,0.0226049981166596,3.919308644265515e-05,0.05133063937428793,0.0,0.021296401696702435,0.01068637494546916,0.00361004479994108,0.0476892435574842
0.5,0,2,1,Ugap,context_0,0.034435351149966764,0.012979383323885043,0.0653127819544492,0.023229741610453627,0.02612985424252967,0.023867160086345512,2.6410280494417447e-05,0.05282000238644825,0.0,0.0205065218330238,0.01715968593924521,0.007056538203646622,0.06766668433812911
0.5,0,2,1,Ugap,context_1,0.03287442563478593,0.006008053295256866,0.06384457957372178,0.023813264202654158,0.02334449115665571,0.023372824239747195,0.00017916587203280335,0.05208197031942876,0.0,0.02518277286098999,0.017586052085454024,0.006672047426600787,0.06312457908597621
0.5,0,2,1,Ugap,pooled,0.033438313469948744,0.0033906332098441504,0.06427681354973956,0.017825361003112,0.02181602738978683,0.02380972841396177,8.264072961007014e-05,0.051313124553991014,0.0,0.021296401696702435,0.01175636119215843,0.005045645324469535,0.04653762814252008
0.5,0,2,2,Ugap,context_0,0.034642593821782974,0.014114864146098704,0.06234203053530829,0.018498558316250465,0.024015225616946634,0.011435532607432103,4.682372897803395e-05,0.0518107283587355,0.0,0.0205065218330238,0.00938828414591894,0.005888883892067522,0.06333145987700611
0.5,0,2,2,Ugap,context_1,0.03273338275551252,0.0006834349635695819,0.0630335445833261,0.020801400839032563,0.025096462123993968,0.020133587576946152,1.0203561099051143e-05,0.05186657501735355,0.0,0.02518277286098999,0.009177340228315407,0.019028262517099666,0.0626604048298011
0.5,0,2,2,Ugap,pooled,0.03344691446545367,0.0072802693207761225,0.06269083657461766,0.016520874831339186,0.023446427048592677,0.015797852531142673,3.69018706878031e-05,0.051560084117171806,0.0,0.021296401696702435,0.00787066711602637,0.012516247584027545,0.04776475008866037
0.5,0,2,3,Ugap,context_0,0.031289871103245714,0.004346839638403794,0.06079536885043249,0.02035222871715483,0.02066092982263068,0.021141065564376116,9.641555961787524e-06,0.051500675492517675,0.0,0.0205065218330238,0.011624483769446185,0.004423008610142163,0.06260925754267191
0.5,0,2,3,Ugap,context_1,0.03692666233687408,0.008846909094764002,0.06778519078550826,0.02137311931176857,0.021719997506460476,0.038494906671922804,9.0270829260748e-06,0.05188221313570854,0.0,0.02518277286098999,0.012399230733783115,0.009502201161807769,0.061891815695661774
0.5,0,2,3,Ugap,pooled,0.033399480939016735,0.006629800486535537,0.0641967015728134,0.016086282315843695,0.020634393358726744,0.029819813735523212,5.246424002778617e-06,0.05152624904326814,0.0,0.021296401696702435,0.008406291066955882,0.0031541432658744647,0.045844382483006194
0.5,0,2,4,Ugap,context_0,0.03487142688188949,0.0042772347408817435,0.06461003721386104,0.024001528695166145,0.023691738892766934,0.017427883669408797,0.00011437680757510988,0.05210173014567516,0.0,0.0205065218330238,0.010697972262845077,0.007312296932649585,0.06688930877714098
0.5,0,2,4,Ugap,context_1,0.02944880533552907,0.0012408687295192634,0.05869268308360269,0.03100434989621786,0.02261365488193623,0.027898260539700084,0.00020264414926791816,0.05241621989526957,0.0,0.02518277286098999,0.02477972298595691,0.012041234519816119,0.06526786371461839
0.5,0,2,4,Ugap,pooled,0.03167412133931691,0.0027601330739605258,0.06161768118403381,0.02233616396854479,0.022216938936039377,0.022709694559482727,3.6789854714115635e-05,0.05191554832542917,0.0,0.021296401696702435,0.01630440660841199,0.0055009899608868765,0.047937464537965956
0.5,0,2,0,Ucal,context_0,0.03219897933040283,0.001534440104290308,0.06056645988536801,0.021588917500762136,0.020317780255576012,0.017643189823110667,8.771362582136522e-05,0.05128576752510964,0.0,0.0205065218330238,0.012232526442487027,0.009110542549167109,0.0651076260467677
0.5,0,2,0,Ucal,context_1,0.028729742705020378,0.0038795282495722684,0.05642039216569464,0.02371764282095538,0.022322943542122164,0.027699436017685083,7.68758041501183e-05,0.05176055615622503,0.0,0.02518277286098999,0.015400203506367595,0.004757186910546237,0.06606894341302404
0.5,0,2,0,Ucal,pooled,0.029728067229762456,0.002705008331424211,0.05847075917698721,0.016450329471765553,0.020444487889449303,0.022681738292941664,5.173363480897057e-05,0.05132812053004244,0.0,0.021296401696702435,0.010888640317637468,0.0039360404589825464,0.04762011115966523
0.5,0,2,1,Ucal,context_0,0.03451720765551253,0.013026794283022223,0.06532783312150388,0.023477629482853347,0.026044453499543208,0.02389863253743557,2.3223053502543275e-05,0.0527936332235145,0.0,0.0205065218330238,0.017650824972519907,0.006557780714964664,0.06819242035005837
0.5,0,2,1,Ucal,context_1,0.032901219730178954,0.0059679553436231365,0.0638439259914468,0.02379134856492581,0.023386204751116135,0.02326333483452689,0.000140387033878744,0.052112476699188254,0.0,0.02518277286098999,0.017586052085454024,0.005832126484580502,0.06289208393963731
0.5,0,2,1,Ucal,pooled,0.033498993081599204,0.003434277378201213,0.06428201396372567,0.017592685388989438,0.02181602738978683,0.02377272694492276,7.153817605750941e-05,0.05130207819152574,0.0,0.021296401696702435,0.011756361192158404,0.004755793824003465,0.04615241721514189
